TRANS_DIST	JS_DIST	ROT_DIST	X	Y	Z	A	B	C	TIME	MT0	MT1	MT2	MT3	MT4	MT5	MT6	FX	FY	FZ	TA	TB	TC	J0	J1	J2	J3	J4	J5	J6	
1.28572	0.01207	0.00036	523.505	-115.418	-135.085	3.141	-0.000	-3.141	25846	-0.758	58.186	-7.309	-12.047	0.303	-0.086	0.128	-1.027	0.216	1.395	-0.045	0.284	0.043	-0.479	1.077	0.355	-1.605	-0.602	0.571	0.219	
3.80501	0.01224	0.00012	527.308	-115.320	-135.146	3.142	-0.000	-3.142	26081	-0.258	59.030	-7.216	-11.323	0.254	-0.107	0.126	-0.583	-0.020	1.160	-0.161	0.095	0.030	-0.476	1.080	0.355	-1.596	-0.598	0.576	0.215	
6.07912	0.03108	0.00031	533.387	-115.279	-135.186	-3.141	-0.000	-3.142	26361	-0.070	59.300	-7.136	-11.632	0.313	-0.064	0.108	-1.060	0.091	1.441	-0.105	0.326	0.042	-0.471	1.088	0.355	-1.574	-0.588	0.588	0.206	
0.09265	0.00196	0.00012	533.414	-115.345	-135.127	-3.141	-0.000	-3.142	26551	1.420	61.015	-5.747	-14.310	0.809	0.511	0.036	0.853	1.605	0.709	0.075	-0.022	0.024	-0.470	1.089	0.355	-1.572	-0.587	0.589	0.205	
2.98516	0.01270	0.00103	536.346	-114.885	-135.450	-3.141	-0.001	3.141	26842	6.487	66.765	-1.935	-21.603	2.303	2.450	-0.256	10.068	10.560	0.102	0.516	-0.634	-0.247	-0.468	1.092	0.355	-1.563	-0.583	0.594	0.201	
1.58448	0.01000	0.00009	537.929	-114.953	-135.448	-3.141	-0.001	3.141	27123	7.541	68.967	-1.136	-24.759	2.908	3.316	-0.344	13.522	15.141	1.511	0.839	-0.489	-0.363	-0.466	1.095	0.355	-1.556	-0.580	0.599	0.198	
0.85341	0.02024	0.04500	538.227	-115.529	-134.893	-3.096	0.001	-3.141	27310	-1.499	58.922	-7.702	-10.837	0.437	0.056	0.333	-0.393	5.994	1.774	0.384	0.788	0.075	-0.466	1.094	0.355	-1.556	-0.581	0.598	0.178	
5.52258	0.23030	0.25492	532.713	-115.834	-134.907	-2.841	0.000	-3.141	27591	0.505	59.628	-7.138	-11.596	0.649	0.173	0.146	-2.649	0.079	2.116	-0.003	1.094	0.194	-0.471	1.088	0.354	-1.572	-0.588	0.589	-0.051	
2.10630	0.13260	0.09230	530.650	-115.467	-135.123	-2.749	0.000	-3.141	27873	0.573	59.663	-7.104	-11.455	0.535	0.065	0.058	-2.309	0.003	1.786	-0.019	0.921	0.137	-0.473	1.085	0.355	-1.582	-0.592	0.583	-0.183	
1.50965	0.00194	0.00043	532.020	-114.833	-135.146	-2.749	0.000	-3.141	28077	-0.204	59.265	-7.177	-11.979	0.322	-0.079	0.118	-0.712	-0.528	1.355	-0.289	0.150	0.037	-0.472	1.086	0.355	-1.581	-0.591	0.584	-0.183	
7.00582	0.02733	0.00039	538.469	-112.096	-135.144	-2.749	-0.000	-3.141	28358	0.019	60.166	-7.041	-11.724	0.357	-0.078	0.098	-1.287	-0.012	1.528	-0.038	0.322	0.043	-0.462	1.093	0.355	-1.561	-0.583	0.595	-0.187	
1.28805	0.00992	0.00024	539.667	-111.622	-135.156	-2.749	-0.000	-3.141	28604	-0.195	59.679	-7.054	-11.313	0.264	-0.153	0.117	-0.471	-0.539	1.448	-0.338	0.065	0.038	-0.459	1.095	0.355	-1.554	-0.580	0.599	-0.188	
5.14369	0.01528	0.00020	544.404	-109.617	-135.161	-2.749	-0.000	-3.141	28875	-0.056	60.292	-7.125	-11.904	0.225	-0.200	0.112	-0.745	-0.672	1.488	-0.306	0.095	0.015	-0.453	1.099	0.355	-1.543	-0.575	0.606	-0.189	
4.89835	0.02432	0.00025	548.920	-107.721	-135.147	-2.749	-0.000	3.142	29156	-0.065	60.776	-7.280	-12.134	0.317	-0.063	0.090	-1.035	-0.339	1.162	-0.169	0.300	0.038	-0.444	1.105	0.355	-1.525	-0.568	0.615	-0.192	
1.47771	0.00086	0.00038	550.334	-107.314	-135.010	-2.749	0.000	-3.141	29389	-0.110	60.849	-7.239	-12.442	0.270	-0.125	0.120	-0.441	-0.522	1.038	-0.222	0.022	0.019	-0.444	1.106	0.355	-1.524	-0.568	0.616	-0.192	
7.03087	0.02783	0.00033	556.759	-104.464	-135.167	-2.749	-0.000	-3.142	29670	-0.301	61.270	-7.163	-12.618	0.361	-0.018	0.058	-0.628	0.202	1.421	-0.079	0.166	0.027	-0.434	1.113	0.355	-1.504	-0.560	0.627	-0.195	
1.46732	0.01099	0.00013	558.111	-103.894	-135.160	-2.749	-0.000	3.142	29909	-0.465	61.412	-7.148	-14.649	0.578	0.560	0.026	-0.839	0.143	1.245	-0.183	0.283	0.000	-0.430	1.116	0.355	-1.496	-0.557	0.632	-0.196	
1.90983	0.00605	0.00093	559.632	-102.768	-135.420	-2.749	-0.001	3.141	30136	2.398	67.371	-6.127	-22.015	1.476	3.262	-0.220	7.445	7.903	0.285	0.354	-0.462	-0.201	-0.428	1.118	0.355	-1.491	-0.555	0.634	-0.197	
2.82161	0.01355	0.00046	562.136	-101.481	-135.603	-2.748	-0.001	3.141	30421	5.069	69.929	-3.880	-22.790	2.198	2.952	-0.265	8.589	13.968	3.347	0.660	-0.223	-0.299	-0.423	1.122	0.355	-1.482	-0.551	0.640	-0.199	
0.99758	0.00136	0.00537	562.784	-102.005	-135.054	-2.743	0.000	-3.141	30622	1.194	61.904	-6.854	-12.611	0.622	0.083	0.176	0.944	8.447	2.560	0.387	0.709	0.018	-0.423	1.122	0.355	-1.481	-0.551	0.640	-0.199	
4.98335	0.15873	0.19987	558.562	-104.641	-134.807	-2.543	0.001	-3.140	30904	0.393	61.470	-7.272	-12.309	0.714	0.114	0.194	-2.660	-0.908	1.940	-0.322	1.103	0.214	-0.430	1.116	0.354	-1.492	-0.556	0.633	-0.357	
4.96846	0.21896	0.18477	553.737	-105.781	-135.132	-2.359	0.000	-3.141	31185	0.468	61.342	-7.341	-12.366	0.539	0.131	0.105	-2.399	-0.764	1.587	-0.278	1.041	0.186	-0.437	1.111	0.355	-1.509	-0.562	0.623	-0.574	
